primaryID,secondaryID
Q18027889,Q5971702
Q18027902,Q5972057
Q18027921,Q5972279
Q18027932,Q5972321
Q18027934,Q5972352
Q18027992,Q5973466
Q18028000,Q3788796
Q18028046,Q4201970
Q18028107,Q5009840
Q18028138,Q16252406
Q18028205,Q6327093
Q18028307,Q6332981
Q18028340,Q421846
Q18028340,Q6373873
Q18028792,Q6714170
Q18028862,Q6901309
Q18028894,Q6808383
Q18028899,Q6714556
Q18028910,Q6714740
Q18028934,Q6714882
Q18028997,Q6715266
Q18029013,Q6715343
Q18029040,Q6715403
Q18029061,Q18267959
Q18029099,Q15996795
Q18029148,Q15996807
Q18029153,Q6714375
Q18029171,Q4651475
Q18029207,Q6787875
Q18029266,Q15996818
Q18029272,Q15996819
Q18029479,Q6822916
Q18029495,Q6822917
Q18029548,Q6948065
Q18029556,Q6718318
Q18029567,Q6718326
Q18029657,Q16252528
Q18029672,Q6719037
Q18029677,Q6930569
Q18029688,Q6720266
Q18029701,Q6720325
Q18029708,Q6948032
Q18029736,Q15996846
Q18029750,Q6720342
Q18029772,Q6720374
Q18029774,Q1956703
Q18029788,Q6720409
Q18029824,Q6720439
Q18029829,Q6952117
Q18029895,Q6952201
Q18029900,Q21152064
Q18029983,Q6953356
Q18029995,Q15996892
Q18030036,Q6953474
Q18030045,Q6953497
Q18030053,Q6953619
Q18030071,Q6953671
Q18030080,Q6953673
Q18030088,Q6953688
Q18030091,Q6953693
Q18030102,Q4044833
Q18030164,Q6954483
Q18030174,Q6954862
Q18030176,Q6954916
Q18030181,Q5013163
Q18030183,Q7062523
Q18030206,Q2912907
Q18030217,Q6955117
Q18030240,Q15996970
Q14866005,Q17909914
Q14866169,Q18027825
Q14878197,Q85967563
Q17910745,Q5014198
Q17911027,Q5201188
Q17911028,Q5201187
Q17911029,Q5014390
Q17911327,Q5014536
Q17911566,Q5014593
Q17911598,Q5014590
Q17911642,Q2838326
Q17911658,Q5014954
Q17911777,Q5014956
Q17912191,Q5014993
Q17913956,Q5204911
Q17913995,Q6952186
Q17914017,Q1626438
Q17914021,Q5205597
Q17914022,Q5205631
Q17914025,Q5205652
Q17914038,Q5206862
Q17914042,Q5206864
Q17914045,Q5205791
Q17914073,Q5205915
Q17914814,Q5206111
Q17914862,Q5206117
Q17915094,Q5206268
Q17915947,Q5322912
Q17916068,Q5010258
Q17916075,Q5323060
Q17916077,Q5323062
Q17916092,Q5323190
Q17916162,Q5323264
Q17916807,Q5323646
Q17916932,Q5323861
Q17916961,Q5323865
Q17916975,Q5383824
Q17917470,Q5324024
Q17917479,Q939403
Q17917643,Q5324479
Q17917644,Q5324489
Q17917720,Q5324716
Q17917754,Q3046283
Q17917770,Q5324754
Q17927055,Q4038502
Q17927081,Q4650805
Q17927283,Q7120977
Q17927811,Q5424768
Q17927869,Q5425479
Q17928393,Q5425528
Q17928415,Q5425536
Q17928744,Q5426949
Q17928752,Q5426950
Q17928806,Q5426530
Q17928847,Q5426568
Q17929113,Q1435603
Q17929986,Q5511237
Q17930849,Q7394821
Q18016345,Q5971026
Q18016440,Q4653880
Q18024775,Q5427288
Q18024796,Q5427292
Q18039620,Q6720385
Q18039637,Q15997213
Q18039645,Q5008789
Q18039654,Q7864102
Q18039654,Q109312849
Q18039660,Q7907434
Q18039678,Q5013723
Q18039726,Q5205945
Q18039740,Q5644873
Q18039748,Q7320796
Q18039750,Q7390870
Q18039753,Q7119393
Q18039756,Q7118050
Q18039769,Q7670619
Q18039774,Q4052561
Q18039790,Q5323084
Q18039800,Q6332768
Q18039807,Q7391051
Q18039810,Q6716164
Q18039820,Q3799487
Q18039820,Q25407173
Q18039820,Q97184107
Q18039857,Q5635562
Q18039881,Q5635343
Q18039890,Q7669576
Q18039939,Q8062964
Q18039999,Q15996885
Q18040009,Q7395056
Q18040039,Q5206866
Q18040040,Q5635940
Q18040046,Q7389436
Q18040067,Q7671999
Q18040081,Q5012420
Q18040127,Q6717553
Q18040147,Q6332594
Q18040185,Q4653826
Q18040206,Q7672585
Q18040259,Q5013908
Q18040270,Q7671277
Q18040276,Q4652682
Q18040278,Q7119952
Q18040290,Q5635570
Q18040307,Q15997245
Q18040401,Q7864521
Q18040435,Q6459991
Q18040522,Q5514302
Q18040544,Q4653776
Q40108,Q18031051
Q289013,Q9147370
Q289013,Q17543707
Q418553,Q18044760
Q424737,Q10676833
Q424737,Q18031696
Q425485,Q17909180
Q18030257,Q7072305
Q18030263,Q15996973
Q18030297,Q17148547
Q18030320,Q7117869
Q18030373,Q7118522
Q18030385,Q7118624
Q18030387,Q5011219
Q18030396,Q7118678
Q18030401,Q7118781
Q18030409,Q7118789
Q18030417,Q7118796
Q18030418,Q7118798
Q18030424,Q7118791
Q18030485,Q7119097
Q18030507,Q4046189
Q18030513,Q1939713
Q18030522,Q7119241
Q18030536,Q7389839
Q18030543,Q7119359
Q18030561,Q7119444
Q18030578,Q7119578
Q18030579,Q7119579
Q18030595,Q5427393
Q18030648,Q7119961
Q18030654,Q7119964
Q18030655,Q7119967
Q18030659,Q7119971
Q18030683,Q7120112
Q18030685,Q7120111
Q18030698,Q7120133
Q18030712,Q7120142
Q18030728,Q7120177
Q18030753,Q18344985
Q18030757,Q7120323
Q18030800,Q6714351
Q18030801,Q6714354
Q18030826,Q6332779
Q18030834,Q4377408
Q18030865,Q7120704
Q18030873,Q7120710
Q18030886,Q7120715
Q18030912,Q15997238
Q18030922,Q7265559
Q18030934,Q7120999
Q18030936,Q16252652
Q18030942,Q4046259
Q18030943,Q7121016
Q18030945,Q7121018
Q18030947,Q7121020
Q18030949,Q7121021
Q18030960,Q7275081
Q18030969,Q7121179
Q18030986,Q7275010
Q18030999,Q7275017
Q18031011,Q7275083
Q18031013,Q7275084
Q18031020,Q7275090
Q18031022,Q15997087
Q18031023,Q15997089
Q18031050,Q7275825
Q18031054,Q7275910
Q18031085,Q7276337
Q18031102,Q16252826
Q18031114,Q7276664
Q18031117,Q7276679
Q18031125,Q7276709
Q18031133,Q7276837
Q18031150,Q7277136
Q18031201,Q7277310
Q15935846,Q15935853
Q15935846,Q17831646
Q15996543,Q17709295
Q15996564,Q18045768
Q15996799,Q18058169
Q17080560,Q4650928
Q17080560,Q18016409
Q17544382,Q6954449
Q17544382,Q17552950
Q17709191,Q4650510
Q17709277,Q4650842
Q18052407,Q7120534
Q18052446,Q6954481
Q18052466,Q4652317
Q18052572,Q6047031
Q18052710,Q5514208
Q18052824,Q8063199
Q18052831,Q7672581
Q18052847,Q4835594
Q18052848,Q4835992
Q18052988,Q4654429
Q18053061,Q1425878
Q18053074,Q7277066
Q18053189,Q15996758
Q18053194,Q7073054
Q14902045,Q86005638
Q14906427,Q1469057
Q14906427,Q18032233
Q18038334,Q1521362
Q18038349,Q1521550
Q18038540,Q5514232
Q18038573,Q7391827
Q18038575,Q4652982
Q18038592,Q4834402
Q18038685,Q4654039
Q18038700,Q5205144
Q18038743,Q7118763
Q18038746,Q5014071
Q18038750,Q6459974
Q18038752,Q7670433
Q18038790,Q5323168
Q18038809,Q5205766
Q18038810,Q5323523
Q18038818,Q15997055
Q18032207,Q7671625
Q18032222,Q7672008
Q18032226,Q7672001
Q18032273,Q7863955
Q18032279,Q7864609
Q18032288,Q7863995
Q18032304,Q4002090
Q18032315,Q7906526
Q18032318,Q7912550
Q18032332,Q7907067
Q18032349,Q5012762
Q18032351,Q5013480
Q18032355,Q7950418
Q18032358,Q7953598
Q18032364,Q7953615
Q18032366,Q7953616
Q18032390,Q8042394
Q18032416,Q8063050
Q18032426,Q8063224
Q18032441,Q8063168
Q18032450,Q15997286
Q18032456,Q8063205
Q18032474,Q8063230
Q18032507,Q7118579
Q18032534,Q8063141
Q18032587,Q8063169
Q18032609,Q7120281
Q18032662,Q4713506
Q18032668,Q7390874
Q18032674,Q7276217
Q18032687,Q7670125
Q18032717,Q5426915
Q18032731,Q4652461
Q18032753,Q4652140
Q18032802,Q5629769
Q18032804,Q7119319
Q18032810,Q4655172
Q18032819,Q5427438
Q18032826,Q5513338
Q18032840,Q5629742
Q18032843,Q5629732
Q18032864,Q16252276
Q18032870,Q5629766
Q18032886,Q1522705
Q18032890,Q7119571
Q18032898,Q7392444
Q18032926,Q7276291
Q18032946,Q5014689
Q18032985,Q7275768
Q18032985,Q100400738
Q18032993,Q16949459
Q18033059,Q368080
Q18033146,Q7390804
Q18033154,Q7394706
Q18033173,Q5323184
Q18033184,Q6714342
Q18033188,Q5206870
Q18033192,Q5323158
Q18033194,Q5323160
Q18033196,Q5323161
Q18031593,Q9072354
Q18031598,Q7391058
Q18031638,Q7391928
Q18031645,Q7392089
Q18031652,Q7392155
Q18031654,Q7392158
Q18031663,Q7392439
Q18031677,Q7392649
Q18031690,Q7575236
Q18031691,Q7392676
Q18031692,Q7392678
Q18031702,Q7392806
Q18031721,Q7533552
Q18031722,Q7392972
Q18031731,Q3931283
Q18031733,Q978364
Q18031753,Q3968490
Q18031796,Q6715285
Q18031797,Q7395044
Q18031798,Q7395057
Q18031804,Q7395248
Q18031807,Q4420012
Q18031846,Q2145155
Q18031854,Q18387266
Q18031866,Q15997186
Q18031866,Q60828222
Q18031872,Q5008106
Q18031880,Q7907458
Q18031938,Q7669919
Q18031944,Q3512193
Q18031945,Q7670012
Q18031949,Q7670028
Q18031949,Q10376743
Q18031970,Q7670159
Q18031970,Q7834195
Q18031985,Q15997200
Q18031998,Q7670423
Q18032007,Q7670590
Q18032014,Q7671622
Q18032034,Q5012710
Q18032035,Q5012729
Q18032038,Q7670889
Q18032045,Q7670857
Q18032052,Q7670896
Q18032054,Q7670901
Q18032056,Q7670908
Q18032075,Q7671142
Q18032093,Q5635975
Q17709567,Q1155360
Q17709649,Q4651067
Q17710014,Q4651091
Q17825605,Q4835693
Q17825970,Q4652758
Q17825970,Q9555837
Q17829110,Q4653225
Q17831677,Q7339187
Q17831968,Q4653708
Q17831987,Q15996562
Q17831993,Q7119255
Q17832015,Q4653905
Q17832124,Q22032527
Q17832889,Q4654785
Q17832920,Q4654893
Q17833493,Q15996566
Q17834428,Q4654844
Q17834526,Q4654845
Q17834609,Q4654839
Q17836876,Q4834495
Q17849187,Q21152005
Q17853452,Q8063051
Q17854514,Q5008495
Q17854539,Q5008468
Q17854605,Q5054720
Q17855400,Q7388156
Q17855655,Q5008654
Q17855701,Q5008655
Q17855881,Q5008771
Q17855945,Q5049048
Q17856025,Q5009085
Q17856090,Q5009188
Q17856480,Q5009647
Q17857730,Q5009819
Q17859680,Q5009821
Q17859685,Q5009825
Q17860979,Q5010183
Q17861256,Q5010280
Q17861367,Q5062979
Q17861475,Q5010669
Q17861651,Q7276076
Q17862018,Q5012690
Q17862020,Q2931690
Q17862149,Q5012769
Q17862183,Q5012771
Q17907844,Q3544237
Q17909143,Q5012713
Q17909152,Q5013673
Q17909794,Q4036687
Q17909869,Q5013961
Q18041779,Q5513491
Q18041782,Q7390859
Q18041809,Q16252498
Q18041810,Q6714928
Q18041841,Q5323257
Q18041843,Q19885290
Q18041931,Q6954898
Q18039569,Q5009457
Q18039604,Q1931544
Q18039604,Q3715448
Q18039604,Q7277140
Q18039614,Q7121211
Q18039615,Q5425542
Q535544,Q18028657
Q795138,Q18041067
Q905792,Q18033240
Q978639,Q18021401
Q1161264,Q5324460
Q1161264,Q10282749
Q1161264,Q12482252
Q1161264,Q18023714
Q1542830,Q18042498
Q3063865,Q18016411
Q3663475,Q5052481
Q3663475,Q18022180
Q4044993,Q18045543
Q4201965,Q18028035
Q4392057,Q18021429
Q4392057,Q56670098
Q4652205,Q17816489
Q4653545,Q17831442
Q4653701,Q18034071
Q4682273,Q18016412
Q4955709,Q18016450
Q5008447,Q18053277
Q5010022,Q17860852
Q5038047,Q18021051
Q5038079,Q18021271
Q5052484,Q18022186
Q5145894,Q18021636
Q5156403,Q5007707
Q5156403,Q17854065
Q5156403,Q65295399
Q5173298,Q18021818
Q5198279,Q18021156
Q5262711,Q18022855
Q5426911,Q18024346
Q5469818,Q18020987
Q5629705,Q18026740
Q6337172,Q18048869
Q6952293,Q18073788
Q7120422,Q18033853
Q7121037,Q7119037
Q7121037,Q18030977
Q7394597,Q18031744
Q12856778,Q18020971
Q13224665,Q17832235
Q14819281,Q413911
Q14860791,Q22681182
Q14864905,Q19607323
Q14865316,Q5201350
Q14865316,Q18029519
Q18031229,Q7277518
Q18031233,Q7277523
Q18031274,Q6717533
Q18031275,Q6717566
Q18031281,Q7277574
Q18031288,Q7277584
Q18031301,Q7277555
Q18031313,Q7277564
Q18031314,Q7277565
Q18031316,Q7277566
Q18031318,Q7277568
Q18031335,Q7277864
Q18031338,Q7316800
Q18031362,Q7455511
Q18031363,Q7388413
Q18031368,Q7388561
Q18031404,Q7389197
Q18031437,Q7449223
Q18031457,Q7389987
Q18031470,Q7389125
Q18031470,Q65161973
Q18031494,Q7390247
Q18031496,Q7390246
Q18031501,Q7394600
Q18031505,Q7394741
Q18031523,Q7390787
Q18031533,Q7390899
Q18031555,Q7390924
Q18031571,Q7390778
Q18031577,Q7390789
Q18031578,Q7390788
Q18031592,Q7391047
Q14913093,Q30972068
Q15319439,Q21503258
Q18039045,Q5254537
Q18039535,Q6881878
Q18039553,Q6332588
Q18033203,Q5323188
Q18033237,Q4650072
Q18033268,Q5514150
Q18033271,Q6720347
Q18033287,Q3559628
Q18033289,Q16252812
Q18033346,Q6718467
Q18033383,Q1190780
Q18033430,Q5198277
Q18033455,Q5425473
Q18033460,Q5973308
Q18033463,Q1188819
Q18033466,Q5009844
Q18033477,Q6338138
Q18033498,Q7390087
Q18033503,Q1969714
Q18033505,Q7669447
Q18033537,Q5629463
Q18033537,Q26972015
Q18033546,Q7390583
Q18033547,Q7946739
Q18033551,Q4035596
Q18033557,Q5629737
Q18033558,Q5628784
Q18033591,Q7866789
Q18033661,Q7119170
Q18033724,Q5424198
Q18033742,Q7669230
Q18033763,Q7392018
Q18033781,Q2878959
Q18033787,Q7120766
Q18033794,Q7390766
Q18033796,Q7118186
Q18033806,Q5012705
Q18033831,Q6718473
Q18033863,Q4654660
Q18033864,Q15997015
Q18033888,Q15996851
Q18033900,Q5204719
Q18033901,Q8062952
Q18033903,Q16252767
Q18033916,Q6459876
Q18033922,Q7906494
Q18033932,Q7121045
Q18033945,Q7277580
Q18033947,Q5008538
Q18033951,Q7118834
Q18033987,Q7392024
Q18034009,Q5009785
Q18034015,Q7391787
Q18034074,Q7801635
Q18034082,Q4317944
Q18034091,Q5011365
Q18034134,Q6715286
Q18034170,Q5974849
Q18034295,Q7119325
Q18034307,Q7118680
Q18034339,Q7119758
Q18034351,Q6717241
Q18034362,Q7671088
Q18034374,Q15997168
Q18034375,Q6717552
Q18034380,Q7907445
Q18034395,Q4653356
Q18034406,Q7120615
Q18034526,Q6717107
Q18034604,Q5629469
Q18034631,Q5009673
Q18034637,Q5010295
Q18034684,Q6330443
Q18040547,Q5013927
Q18040550,Q4653937
Q18040551,Q5008442
Q18040563,Q7275046
Q18040601,Q5010214
Q18040617,Q7118164
Q18040618,Q7390186
Q18040665,Q7120332
Q18040670,Q7388208
Q18040771,Q60762816
Q18040957,Q6717554
Q18040996,Q8045897
Q18041048,Q7391271
Q18041053,Q5013762
Q18041092,Q15997121
Q18041122,Q5323044
Q18041208,Q15996785
Q18041214,Q7073110
Q18041219,Q6717278
Q18041252,Q6955321
Q18041272,Q7388624
Q18041275,Q4651613
Q18041297,Q5007297
Q18041303,Q7395291
Q18041339,Q8062982
Q18041397,Q5206315
Q18041426,Q7393001
Q18041450,Q15996579
Q18041532,Q5970860
Q18041554,Q4651658
Q18041569,Q7671379
Q18041591,Q6459872
Q18041592,Q7670210
Q18041594,Q7275953
Q18041603,Q6717917
Q18041633,Q7907440
Q18041635,Q6955578
Q18041683,Q7391393
Q18041691,Q6331076
Q18041773,Q7395266
Q18041960,Q5426539
Q18041976,Q16252141
Q18042033,Q5324691
Q18042035,Q5007713
Q18042037,Q6953957
Q18042055,Q6459022
Q18042065,Q7389190
Q18042075,Q15997169
Q18042076,Q7876018
Q18042083,Q7907436
Q18042092,Q7863790
Q18042094,Q5322512
Q18042097,Q5322499
Q18042117,Q7670705
Q18042118,Q4835501
Q18042152,Q15996724
Q18042189,Q6955295
Q18042374,Q7390909
Q18042415,Q3706472
Q18042415,Q5270174
Q18042454,Q6327097
Q18042514,Q112205692
Q18042529,Q7392546
Q18042562,Q7955185
Q18042565,Q4652997
Q18042569,Q7119852
Q18042571,Q7390147
Q18042623,Q6953149
Q18042696,Q21152082
Q18042730,Q5010178
Q18042814,Q4652185
Q18042817,Q5013461
Q18042866,Q5204367
Q18042874,Q4651706
Q18042888,Q5007392
Q18042906,Q6955602
Q18042907,Q4035574
Q18042934,Q7390882
Q18042982,Q6330477
Q18051882,Q21152024
Q18052019,Q5514229
Q18054078,Q1521656
Q18054308,Q6332782
Q18054463,Q7394988
Q18054548,Q21180183
Q18054555,Q5514224
Q18054573,Q1520613
Q18054828,Q7670772
Q18054880,Q5323181
Q18054909,Q7907340
Q18045909,Q5014982
Q18045932,Q6716213
Q18045965,Q6327388
Q18045986,Q8042506
Q18046001,Q15996581
Q18046002,Q5007337
Q18046047,Q5013863
Q18046058,Q5973638
Q18053452,Q7390777
Q18053508,Q5008304
Q18053537,Q5573596
Q18053568,Q5514195
Q18053581,Q7670700
Q18053591,Q7392498
Q18053660,Q6047048
Q18053852,Q6715638
Q18053907,Q6717483
Q18053917,Q7669370
Q18046641,Q5011085
Q18046644,Q2308025
Q18046700,Q5323843
Q18046709,Q5010322
Q18046720,Q4650988
Q18046735,Q7670876
Q18046736,Q7277231
Q18046743,Q5324393
Q18046942,Q1521983
Q18047003,Q5514468
Q18047005,Q5514281
Q18047010,Q18351147
Q18047085,Q1520557
Q18047089,Q7120150
Q18047149,Q7390138
Q18047181,Q6955592
Q18047190,Q5013291
Q18047204,Q4835189
Q18047218,Q5424348
Q18047262,Q6456872
Q18047262,Q60852496
Q18055406,Q21152108
Q18055440,Q19598103
Q18047355,Q1395471
Q18047357,Q7276330
Q18047370,Q7277434
Q18047375,Q5007339
Q18047380,Q5635467
Q18047387,Q4652993
Q18047412,Q15997009
Q18047422,Q7670988
Q18047440,Q55607588
Q18047448,Q21152061
Q18047458,Q15996809
Q18047492,Q6715698
Q18055568,Q7277751
Q18055569,Q17085329
Q18055597,Q5514221
Q18055625,Q15996763
Q18055684,Q5514219
Q18055744,Q5050994
Q18056223,Q6714246
Q18056337,Q3093332
Q18043016,Q5513558
Q18043024,Q5014945
Q18043031,Q4654018
Q18043039,Q4835720
Q18043091,Q6954648
Q18043098,Q1744593
Q18043168,Q5424359
Q18043183,Q6716431
Q18044323,Q5013314
Q18044331,Q6720360
Q18044450,Q7866805
Q18044534,Q5514189
Q18044655,Q6459973
Q18044912,Q16252370
Q18045054,Q15996854
Q18045089,Q16252808
Q18045191,Q5513944
Q18045327,Q4834496
Q18045360,Q15996913
Q18045386,Q4649935
Q18045437,Q6327099
Q18045443,Q7276762
Q18045479,Q7277210
Q18045485,Q7390133
Q18045497,Q5512841
Q18045524,Q6330630
Q18045553,Q5512834
Q18045571,Q7670662
Q18045575,Q7277621
Q18045585,Q7118804
Q18045602,Q6716849
Q18045628,Q7276702
Q18045637,Q8042412
Q18045641,Q4655236
Q18045659,Q7276671
Q18045690,Q5514213
Q18045695,Q18391265
Q18045765,Q5204849
Q18045796,Q16252153
Q18045798,Q7118184
Q18045830,Q6717530
Q18045838,Q7276316
Q18045853,Q6714453
Q18045853,Q6757380
Q18045875,Q7953466
Q18053300,Q56274630
Q18053312,Q5008173
Q18053334,Q1521040
Q18053338,Q1520525
Q18053371,Q5513560
Q18053380,Q1521330
Q18053389,Q7671108
Q18053396,Q1425633
Q18053402,Q1522043
Q18053405,Q1522007
Q18035842,Q7277545
Q18035855,Q5013664
Q18035884,Q19903853
Q18035887,Q7120146
Q18035893,Q5014974
Q18035897,Q4650987
Q18035898,Q7390799
Q18035929,Q5013727
Q18035950,Q7277267
Q18035959,Q6717109
Q18035966,Q7864641
Q18035979,Q7389820
Q18035992,Q7670679
Q18036022,Q5009472
Q18036026,Q6332766
Q18036053,Q6715986
Q18036059,Q4651185
Q18036080,Q7957413
Q18036097,Q5007295
Q18036138,Q5424319
Q18036143,Q8063307
Q18036153,Q7119511
Q18036157,Q5513634
Q18036187,Q4834710
Q18036409,Q5206309
Q18036409,Q6716448
Q18036420,Q7118759
Q18036423,Q5008484
Q18036442,Q7121209
Q18036452,Q7671318
Q18036456,Q6715688
Q18036459,Q4834430
Q18036481,Q5324693
Q18036512,Q7275817
Q18036513,Q7119242
Q18036531,Q7906519
Q18036543,Q5426772
Q18036552,Q7389582
Q18036574,Q5010312
Q18036585,Q7388469
Q18036605,Q3943660
Q18036625,Q7671198
Q18036639,Q7118625
Q18036640,Q15996634
Q18036643,Q5010311
Q18036686,Q8063100
Q18036717,Q4653699
Q18036965,Q6330442
Q18036970,Q5010321
Q18036993,Q4653809
Q18036995,Q7119630
Q18037007,Q6952807
Q18037017,Q7907438
Q18037022,Q7391845
Q18037024,Q4785010
Q18037047,Q5324699
Q18037066,Q5973303
Q18037100,Q15997179
Q18034689,Q7392625
Q18034711,Q4827317
Q18034721,Q15997195
Q18034838,Q7669525
Q18034853,Q7276722
Q18034856,Q6955565
Q18034860,Q5447662
Q18034867,Q7275951
Q18034878,Q4653877
Q18034884,Q5973325
Q18034885,Q8062961
Q18034886,Q7866814
Q18034893,Q6714142
Q18046087,Q1521726
Q18046099,Q1426381
Q18046116,Q4835191
Q18046129,Q7865031
Q18046165,Q1426604
Q18046181,Q5513407
Q18046202,Q21152001
Q18046228,Q7392804
Q18046243,Q5206868
Q18046245,Q6953468
Q18046253,Q8062983
Q18046284,Q6954897
Q18046297,Q7395055
Q18046301,Q309658
Q18046303,Q17152658
Q18046360,Q7390187
Q18046363,Q5635611
Q18046401,Q7277209
Q18046426,Q5009133
Q18046440,Q7119596
Q18046485,Q6456853
Q18046495,Q5010324
Q18046526,Q5287187
Q18046538,Q5007479
Q18046601,Q4654341
Q18047518,Q7119941
Q18047542,Q7119228
Q18047573,Q15997271
Q18047651,Q21152046
Q18047667,Q5145903
Q18047683,Q6955479
Q18047721,Q15996721
Q18047745,Q6459437
Q18047749,Q7120749
Q18047782,Q15996902
Q18047797,Q56278152
Q18047816,Q6720327
Q18047823,Q7277750
Q18047832,Q7118221
Q18047844,Q7390912
Q18047871,Q7390857
Q18047897,Q8063067
Q18047925,Q6459972
Q18048021,Q5205706
Q18048109,Q5011305
Q18048114,Q5425459
Q18048123,Q7389572
Q18048143,Q7276728
Q18048191,Q7864096
Q18048206,Q5010180
Q18048257,Q6715291
Q18048437,Q166831
Q18048527,Q7863888
Q18048541,Q4654863
Q18048627,Q5514093
Q18048650,Q15997202
Q18048674,Q5972053
Q18048679,Q4651012
Q18048760,Q7119363
Q18048778,Q7395245
Q18048787,Q5007838
Q18048885,Q6055392
Q18048885,Q15997035
Q18048886,Q7670442
Q18048901,Q183154
Q18048944,Q7947418
Q18048950,Q7864095
Q18049046,Q4836674
Q18049065,Q7672005
Q18049068,Q5426644
Q18049108,Q7072986
Q18049109,Q5007705
Q18049175,Q5205143
Q18049200,Q6332669
Q18049205,Q7119208
Q18049206,Q5015009
Q18049239,Q6714503
Q18049248,Q7120153
Q18049256,Q21180085
Q18049268,Q5010297
Q18049277,Q6715926
Q18049279,Q5050993
Q18049299,Q7670666
Q18049338,Q5007299
Q18049362,Q1426705
Q18049376,Q1425980
Q18049378,Q1520964
Q18049379,Q1520974
Q18049406,Q1426416
Q18049408,Q1426009
Q18049518,Q4650756
Q18049520,Q7671932
Q18049531,Q7073056
Q18049548,Q6459866
Q18049566,Q5514215
Q18049579,Q1521916
Q18049593,Q5629500
Q18049665,Q4044960
Q18252670,Q6951500
Q18034905,Q7948533
Q18034907,Q5514068
Q18034911,Q5635840
Q18034918,Q1969715
Q18034936,Q7120184
Q18034937,Q7390762
Q18034953,Q5629168
Q18034966,Q7119360
Q18034990,Q4650074
Q18035022,Q4653892
Q18035037,Q7279908
Q18035060,Q7275947
Q18035083,Q6459667
Q18035084,Q15996786
Q18035109,Q4652348
Q18035114,Q6717276
Q18035135,Q7671341
Q18035145,Q15996764
Q18035178,Q7394855
Q18035181,Q7863848
Q18035194,Q7392528
Q18035236,Q6714450
Q18035303,Q4897172
Q18035311,Q7670105
Q18035328,Q5630984
Q18035330,Q5008968
Q18035335,Q7671986
Q18035377,Q5010599
Q18035393,Q7120114
Q18035395,Q7670987
Q18035400,Q4834557
Q18035439,Q7389717
Q18035445,Q5424649
Q18035453,Q6325362
Q18035467,Q5513658
Q18035470,Q5629060
Q18035474,Q7120276
Q18035479,Q4651680
Q18035481,Q7277543
Q18035483,Q7392683
Q18035484,Q7558967
Q18035492,Q7391003
Q18035521,Q7118108
Q18035531,Q7576368
Q18035586,Q6457321
Q18035591,Q5424459
Q18035596,Q5513921
Q18035605,Q5012701
Q18035620,Q4653204
Q18035624,Q7390763
Q18035628,Q7120971
Q18035631,Q15997043
Q18035714,Q5514404
Q18049795,Q1521251
Q18049830,Q1427779
Q18049846,Q7864675
Q18049924,Q7119364
Q18049942,Q6955613
Q18050476,Q61631456
Q18050652,Q1521854
Q18050657,Q5323500
Q18050706,Q7275743
Q18050708,Q3124852
Q18050737,Q1571269
Q18050745,Q1427826
Q18050755,Q15996995
Q18050993,Q6337174
Q18051015,Q5204816
Q18051065,Q7907614
Q18051079,Q1427027
Q18051104,Q1426304
Q18051511,Q7950850
Q18051792,Q7390534
Q18051831,Q7395287
Q18250395,Q5323870
Q18037113,Q7863879
Q18037119,Q7866798
Q18037123,Q7120622
Q18037135,Q3967477
Q18037136,Q7391161
Q18037189,Q4652966
Q18037214,Q5009355
Q18037215,Q5629506
Q18037216,Q608322
Q18037234,Q7390616
Q18037242,Q5631015
Q18037244,Q8063183
Q18037245,Q5012689
Q18037261,Q4654836
Q18037266,Q5205799
Q18037287,Q15996988
Q18037406,Q7072844
Q18037555,Q7275051
Q18037557,Q5635993
Q18037559,Q6457510
Q18037562,Q7120151
Q18037566,Q7119930
Q18037567,Q7671365
Q18037579,Q7670683
Q18037580,Q7394880
Q18037594,Q6327045
Q18037633,Q6714149
Q18037654,Q6718418
Q18037663,Q7118172
Q18037682,Q7865208
Q18037682,Q109312853
Q18037695,Q5427116
Q18037700,Q5512974
Q18037702,Q7392492
Q18037711,Q5424366
Q18037713,http://www.wikidata.org/enSPARQL-QUERY: queryStr=SELECT ?primaryID ?secondaryID WITH {
SELECT ?primaryID
WHERE
{
{ ?primaryID p:P31/ps:P31 wd:Q7187 }
UNION
{ ?primaryID p:P31/ps:P31 wd:Q8054 }
UNION
{ ?primaryID p:P279/ps:P279 wd:Q7187 }
UNION
{ ?primaryID p:P279/ps:P279 wd:Q8054 }
}
} AS %RESULTS {
INCLUDE %RESULTS

        ?secondaryID owl:sameAs ?primaryID. 
        ?primaryID wdt:P703 wd:Q15978631.
  
}

java.util.concurrent.TimeoutException
	at java.util.concurrent.FutureTask.get(FutureTask.java:205)
	at com.bigdata.rdf.sail.webapp.BigdataServlet.submitApiTask(BigdataServlet.java:292)
	at com.bigdata.rdf.sail.webapp.QueryServlet.doSparqlQuery(QueryServlet.java:678)
	at com.bigdata.rdf.sail.webapp.QueryServlet.doGet(QueryServlet.java:290)
	at com.bigdata.rdf.sail.webapp.RESTServlet.doGet(RESTServlet.java:240)
	at com.bigdata.rdf.sail.webapp.MultiTenancyServlet.doGet(MultiTenancyServlet.java:273)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:687)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:790)
	at org.eclipse.jetty.servlet.ServletHolder.handle(ServletHolder.java:865)
